,Comentario
180,"Muy bonito todos los personajes que tienen de cera, mi parte favorita fue el área de terror. También el área infantil está genial. Al final en la tienda de souvenirs puedes hacer tus manos de cera, recomendable si en ese mismo día le pones el yeso para evitar que se deformen y rompan."
181,"Un gran lugar para una cita, para ir con amigos. Los precios quizá son un poco altos en dulcería y recuerdos pero es muy bueno para pasar el rato."
182,Museo muy educativo y  divertido
183,"Es bonito, lo visité hace muchos años y hoy que regrese es lo mismo, creo que le falta actualizar"
184,"Siempre es un gusto visitarlo! Aunque no hay muchas novedades, pero resulta entretenido. Nuestra sala favorita: el pasaje del terror. Al salir no puedes dejar de llevarte la figura de tu mano en cera por solo $55. En un par de horas puedes recorrer este museo, el de Ripley y pasar a la sala de proyecciones en 4D, hay costo especial por el paquete de las 3 atracciones. Sin duda volveremos!"
185,Muy bonito
186,"El museo magnífico aunque caro. No está al alcance de todos los bolsillos, aunque vale la pena el gasto."
187,"Cuenta con una enorme colección de piezas de Cera de personajes mexicanos y de la farandula internacionañ. Todas con muy buena calidad en sus acabados. Lo único que cumplió con mis expectativas personales era que esperaba ver más personajes mexicanos como por ejemplo la vecindad del chavo, los poliboses e incluso odisea burbujas. De todad formas es bonito y vale la pena ir."
188,Una experiencia muy padre.
189,"Museo divertido, dónde verás imágenes de personajes nacionales e internacionales, algunos parecen más reales que otros, veo que continuamente hay cambios de personajes, creo que deberían innovar y atreverse a hacer actualizaciones tecnológicas, también queda la sensación de querer un poco más, la entrada es de 180 pesos por persona. Puedes tomarte algunas fotos con los personajes."
190,"un lugar con tres museos muy divertidos en los cuales hay gran variedad de figuras las cuales te muestran un poco de cultura de mexico, es un mugar agradable para ir a convivir con la familia y amigos y pasar un rato único, en el también se encuentra un área de recuerdos en el cual podrás adquirir las figuras, mascaras o muñecos de el mismo lugar, podrás comer un aperitivo rápido lo cual en comido esta muy rico.!!!"
191,"Excelente museo, es impresionante el parecido a los personajes reales.,el cobro por entrar es de 165 pesos y donde está localizado está también el museo de Ripley. Vale la pena visitar este museo."
192,"Tiene cosas súper entretenidas, en el museo de ripley hay un túnel magnífico en dónde todo da vueltas, si van con pequeños está bien comprar las 4 atracciones, museo de cera, ripley, viaje fantástico y simulador, estos últimos si tus peques disfrutan de videojuegos les encantará"
193,"Me encantó muy divertido y tranquilo súper recomendó para visitar en familia y pasar un rato agradable y distinto, pueden visitarlo y les encantará, pueden ir niños, adolescentes y adultos se los recomiendo"
194,"En general las esculturas son interesantes, y están en buen estado (se nota el mantenimiento). Ambiente totalmente familiar y lo mejor es que el museo está bien acondicionado."
195,Un lugar muy divertido para pasar el rato con amigos o la familia y tomar muchas fotos lo únicos es que podrían mejorar un poco más las estatuas o tal vez actualizar más el lugar.
196,"Es un buen lugar para pasar un rato en familia. La casa que lo alberga es, de entrada, un deleite a la vista."
197,"Me encanto, no solo las replicas de personas destacadas, tambien el laberinto de los espejos, el piso dedicado a replicas de cosas de miedo, me costo 140.00 la entrada y cierran a las 7 de la tarde, te llevas unas 3 horas en recorrerlos tranquilamente y tomandote fotos."
198,Me encanta este lugar.  De un lado tiene el museo De cera y del otro lado tiene el museo de Ripley. Cada vez que voy encuentro cosas diferentes y se puede pasar una tarde divertida con poco dinero.  Si piensas ir recuerda que todos los días está abierto menos los lunes por mantenimiento.  El metro más cerca es el metro Cuauhtémoc de la línea 1 la de color rosa.
199,"Excelente experiencia como cada vez que he tenido la oportunidad de ir. Antes como hijo ahora como papá, sigue siendo fantástico y asombroso encontrarse con nuestros ídolos o personajes preferidos"
200,Es la tercera ocasión que la visito y como siempre es un gusto estar ahí y ahora más con compañía hermosa
201,"Esta súper excelente, entretenido en todo aspecto , sin duda es un lugar que debes visitar si vienes a la cdmx"
202,Te diviertes mucho al tomar fotos con tu personaje favorito.
203,Muy folclórico y entretenido!!!
204,Fantástico.
205,Me gusto mucho el personal es atento llevan a cabo sus respectivas medidas para evitar contagios me parece una opción entretenida si vas con niños ya que también esta el museo de Ripley a un costado y los paquetes que manejan están bastante bien
206,"En lo personal me gusto, solo que creo que el costo de acceso es muy caro esta aproximadamente en $250 aprox por persona, si no mal recuerdo ese precio es también para entrar al museo de riplay  pero es si los personajes que exiben en el museo son fáciles de descubrir quien son para poder decirles y explicarle a los menores."
207,"Me encantó regresar al museo de cera, muchas nuevas figuras y algunas se han mantenido desde siempre, precio accesible y excelente manejo de las indicaciones para el covid"
208,"En la misma institución puedes encontrar el museo Ripley que es muy interesante, en especial me gusto el tunel que te hace perder el equilibrio porque se mueve y tiene luces de colores, tambien esta el cine en 4D, muy recomendable para todas las edades 👌🏼👌🏼"
209,"Esta bien el lugar, tiene buenos personajes y que si se parecen, el que si me sorprendió muchísimo fue Brozo. En general está bien el museo, pero siento que si les hace falta algo más de explicación por loenos escrita en algunas figuras"
210,"Me encanto. Todo muy bonito, muy divertido."
211,"Me gustó mucho la visita, hay gran variedad de figuras, pero el precio no es el mismo que sale en la página de internet y algunas no tenían la misma calidad que tiene las de la entrada"
212,"Fui en 2015, es un lugar muy divertido para entretenerse con la familia. ✨"
213,"Increíble, me fascinó, como siempre nunca defrauda!"
214,"El precio lo vale, tiene varias secciones mis favoritas son la de terror, la de los héroes de independencia, celebridades y Actores."
215,5 estrellas aunque quitaron o movieron o no incluyeron a ciertos personajes no se si por CopyRight como Hugo Sanchez. tal vez Julio César Chávez otros artistas etc. y pusieron a algunos No tan deseados y en Ripley disminuyo mucho el tipo de objetos. quitaron atracciones. quitaron el logo del duende etc. muy buena atraccion. el unico que no recomiendo comprar es la entrada al cine4D. se ve muy oscura la imagen y no se aprecia totalmente en 3D . de lo demás es un ameno recorrido
216,Excelente lugar para escaparse  y pasar el rato.
217,Es más sencillo que el de cera pero se disfruta con más calma. Cosas imposibles. Imágenes increíbles.
218,"Muy buen museo   para ver distintas esculturas de celebridades, cantantes, políticos y muchas sorpresas más."
219,"Muy bonito el museo de cera. Tienen muchos personajes famosos e históricos. Divididos en diferentes secciones o salas. Esta grande y vale la pena visitarlo. Hay varias opciones de recuerdos con costo extra en la tienda del museo. Una de las opciones es una sesión de fotos caracterizado de tu personaje favorito. Y otra es poder hacer una escultura de tu mano en cera, y posteriormente en yeso."
220,"Es un buen lugar para disfrutar y pasar un buen rato, insisto en que debe crecer más, tanto en espacio como en personajes. México es un país lleno de cultura de paisajes, de magia, de lugares y gente buena."
221,Me gusto es un lugar increíble hay tantas figuras casi reales muy bien acondicionadas
222,"Excelente lugar , el recorrido lo haces en aproximadamente 1 hora y 30 min , encuentras varios personajes tanto de la música , de la historia de México , presidentes de otros países"
223,"Pues a mi parecer en la sala de las esculturas de cera , faltaron mas personajes anigual que en el de replay , hacen falta mas atracciones con las que el espectador pueda interactuar . Aunque dejando todo eso de lado el museo es bueno , es capaz de entretenerte un buen rato y sinceramente te hara tomar varias fotos."
224,Quedé encantado con este museo de cera en especial con la parte de terror e infantil.
225,"Excelente sitio y las esculturas son muy realistas de artistas, cantantes y personajes... También tiene cuarto de Espejos y una Sala de Terror con conocidas figuras...Una parada obligatoria si vas a CDMX..."
226,Maravilloso lugar muy divertido
227,"Es casi, una obligación para todo habitante de la cdmx, y para los amantes de los museos, visitar el  museo de cera y el de Ripley, para pasarse un buen rato, muy buenas atenciones en el personal de la fuente de sodas, los precios un poco pasaditos, no olviden que vamos muchos estudiambres y pobresores jaja.. Pero la vdd es un excelente lugar para visitar. 😊"
228,Muy lindo todos los personajes y los ambientes. Me falto hacerme las manos de parafina
229,Excelente. Solo falta el pago con tarjeta en la entrada. Muy buena atención y servicio del personal. Todo el espacio llama la atención. Tiene acceso para silla de rueda a todo el museo. Me agrado y volvería para poder disfrutar todo una vez más.
230,No hay muchas cosas extraordinarias dentro como yo pensaba... Lo único ultra padrísimo es el túnel de Luz bueno si quieren ver 2 terneras de 2 cabezas pero mi pregunta es por qué no lo renuevan o ponen atracciones nuevas???
